"תאריך","הגרלה","_1_","_2_","_3_","_4_","_5_","_6_","_7_","_8_","_9_","_10_","_11_","_12_","_13_","_14_","_15_","_16_","_17_","מספר_הזוכים_בפרס_הראשון"
"29/01/09","3561","02","03","07","12","16","17","23","29","30","34","36","37","43","46","50","56","70","1"
"29/01/09","3560","17","18","31","32","33","35","36","38","40","41","43","52","58","64","65","67","70","0"
"28/01/09","3559","01","06","11","12","19","22","24","26","27","28","32","33","38","48","49","64","69","0"
"28/01/09","3558","14","15","22","23","24","25","26","27","32","39","43","44","46","47","50","58","62","2"
"27/01/09","3557","01","03","04","08","17","25","29","31","36","37","41","42","47","51","52","55","64","0"
"27/01/09","3556","08","12","17","20","26","27","28","29","32","37","39","45","47","54","55","60","69","0"
"26/01/09","3555","01","03","05","09","14","18","26","27","28","40","41","50","53","54","62","67","68","0"
"26/01/09","3554","02","09","12","15","16","17","18","25","36","41","49","50","57","60","61","63","66","0"
"25/01/09","3553","01","03","07","17","22","24","25","33","34","36","43","49","51","58","65","66","67","1"
"25/01/09","3552","01","10","12","17","18","28","33","39","44","46","47","53","54","65","66","68","70","0"
"24/01/09","3551","07","12","15","23","28","32","34","37","38","39","40","50","52","55","60","65","68","0"
"23/01/09","3550","01","06","10","11","25","29","33","36","42","46","47","50","55","57","60","62","67","0"
"22/01/09","3549","04","13","18","21","26","36","40","43","45","46","48","52","58","60","64","66","68","0"
"22/01/09","3548","01","02","04","07","12","15","19","28","29","30","32","40","46","53","64","67","70","0"
"21/01/09","3547","07","10","14","15","16","17","27","29","30","37","38","42","48","60","64","67","68","0"
"21/01/09","3546","04","05","06","10","14","20","25","26","27","35","37","40","56","60","61","64","67","0"
"20/01/09","3545","09","10","13","20","25","26","29","33","41","42","46","50","51","53","57","66","70","0"
"20/01/09","3544","03","04","08","09","10","12","21","27","31","34","36","45","46","52","60","63","66","0"
"19/01/09","3543","01","05","13","18","24","28","31","32","37","44","47","53","54","55","58","64","65","2"
"19/01/09","3542","05","06","10","12","27","28","40","42","43","46","48","55","57","61","63","64","67","0"
"18/01/09","3541","02","03","05","08","14","22","25","29","30","33","34","35","40","45","48","51","61","2"
"18/01/09","3540","04","05","06","10","21","26","28","30","35","40","44","47","48","51","56","57","64","0"
"17/01/09","3539","02","08","11","12","16","19","21","24","28","30","31","37","43","49","53","57","69","0"
"16/01/09","3538","02","11","19","23","33","35","39","40","46","48","49","60","63","65","67","69","70","0"
"15/01/09","3537","01","02","14","17","18","21","27","32","34","35","36","38","43","44","57","62","67","0"
"15/01/09","3536","03","05","08","10","16","17","18","20","25","34","39","48","54","57","58","62","68","1"
"14/01/09","3535","01","04","07","10","14","15","24","25","27","36","42","45","57","58","59","60","66","1"
"14/01/09","3534","01","07","11","14","20","24","27","28","29","38","45","50","54","62","66","69","70","0"
"13/01/09","3533","04","05","07","10","13","17","18","19","21","24","26","34","50","52","56","59","64","1"
"13/01/09","3532","07","13","17","28","33","37","40","44","45","49","56","57","58","59","63","67","69","0"
"12/01/09","3531","04","07","10","14","15","16","17","26","28","35","46","48","49","53","62","63","66","1"
"12/01/09","3530","03","06","08","09","11","17","19","25","27","28","34","36","39","48","49","62","65","3"
"11/01/09","3529","01","05","12","18","24","25","28","30","33","40","46","51","52","53","54","58","61","0"
"11/01/09","3528","02","06","15","17","18","20","21","29","34","39","40","43","48","56","58","65","68","0"
"10/01/09","3527","02","03","04","06","07","12","15","27","29","31","34","40","46","52","53","60","62","0"
"09/01/09","3526","11","14","15","20","24","28","29","34","35","39","41","42","44","45","54","62","69","0"
"08/01/09","3525","04","13","15","19","24","28","34","38","40","42","51","53","55","65","66","68","69","1"
"08/01/09","3524","03","06","10","18","23","27","28","29","30","36","40","42","48","56","61","63","67","1"
"07/01/09","3523","01","03","12","21","22","25","28","29","41","43","49","56","60","62","65","66","69","0"
"07/01/09","3522","04","08","10","13","14","24","33","34","37","39","40","41","55","60","62","63","67","0"
"06/01/09","3521","01","04","16","20","23","32","33","44","45","46","48","52","53","55","58","69","70","0"
"06/01/09","3520","05","07","08","10","22","25","28","34","37","38","40","41","48","58","59","61","65","0"
"05/01/09","3519","04","13","14","16","22","30","40","42","43","47","52","56","57","61","64","67","68","0"
"05/01/09","3518","01","04","06","08","10","13","14","21","26","30","38","46","49","55","57","60","70","0"
"04/01/09","3517","07","09","10","14","15","21","24","27","29","33","35","38","43","44","48","52","66","0"
"04/01/09","3516","03","04","05","07","09","10","12","14","17","33","37","41","52","54","58","60","61","5"
"03/01/09","3515","02","08","10","21","23","24","25","31","40","44","48","52","53","56","58","62","65","3"
"02/01/09","3514","02","04","11","16","19","22","24","28","32","34","35","53","55","56","64","66","68","0"
"01/01/09","3513","01","03","20","24","32","33","34","41","44","45","47","50","57","62","64","66","68","0"
"01/01/09","3512","05","12","14","23","24","25","26","37","40","46","47","49","53","56","57","60","61","0"
"31/12/08","3511","01","11","12","14","18","23","29","31","32","34","35","37","42","43","46","67","68","0"
"31/12/08","3510","01","05","06","08","15","16","23","24","35","37","38","41","49","53","57","60","62","0"
"30/12/08","3509","08","12","14","15","22","23","26","29","32","34","36","43","46","62","63","66","68","0"
"30/12/08","3508","07","09","12","25","28","34","35","36","37","40","42","43","51","52","53","63","70","1"
"29/12/08","3507","01","02","04","27","30","36","39","42","46","49","51","52","56","57","63","65","69","0"
"29/12/08","3506","01","02","13","18","22","24","27","30","32","34","37","45","46","47","53","61","62","0"
"28/12/08","3505","03","07","09","12","17","18","23","24","27","39","45","47","52","55","57","58","65","0"
"28/12/08","3504","01","03","14","15","19","24","29","32","33","35","37","44","50","56","58","60","61","0"
"27/12/08","3503","02","04","06","10","12","21","28","33","37","41","44","48","55","56","57","58","62","0"
"26/12/08","3502","02","15","17","19","20","24","30","34","36","41","42","51","58","61","66","69","70","1"
"25/12/08","3501","06","07","09","16","19","20","27","29","30","31","38","40","46","52","55","63","64","0"
"25/12/08","3500","08","09","11","14","17","32","37","38","39","45","47","53","58","61","62","63","64","1"
"24/12/08","3499","06","10","11","16","18","19","35","41","44","46","51","52","55","56","60","66","69","0"
"24/12/08","3498","01","03","08","10","21","23","36","43","48","50","54","58","59","60","61","62","66","0"
"23/12/08","3497","12","13","14","17","20","23","25","28","29","31","42","44","48","53","56","63","64","1"
"23/12/08","3496","08","17","19","23","27","31","34","35","36","43","44","46","47","55","61","63","66","0"
"22/12/08","3495","05","06","15","16","17","26","34","36","41","46","56","59","60","63","68","69","70","2"
"22/12/08","3494","03","06","07","08","12","20","26","31","34","38","41","44","45","46","47","64","68","0"
"21/12/08","3493","01","02","05","06","19","22","30","32","44","46","48","55","56","57","59","63","64","0"
"21/12/08","3492","02","06","12","18","19","25","26","27","29","33","34","48","59","60","64","65","69","0"
"20/12/08","3491","02","03","09","20","21","22","26","27","29","35","39","51","54","55","60","66","70","0"
"19/12/08","3490","03","05","06","09","13","18","19","23","24","25","26","27","37","38","41","49","64","0"
"18/12/08","3489","01","02","03","08","09","10","12","18","22","43","46","54","57","59","65","67","70","2"
"18/12/08","3488","01","02","08","11","15","17","21","22","26","30","35","36","40","44","53","57","68","1"
"17/12/08","3487","04","05","12","13","16","21","24","27","31","41","42","46","48","53","59","62","69","0"
"17/12/08","3486","01","02","04","10","15","17","21","23","25","34","37","40","45","54","60","65","69","0"
"16/12/08","3485","01","12","13","15","20","21","23","28","29","33","42","43","52","53","54","59","66","1"
"16/12/08","3484","09","10","12","14","16","18","20","21","22","31","35","42","54","56","58","60","65","0"
"15/12/08","3483","02","10","11","19","20","23","30","35","44","47","51","53","55","60","61","66","69","0"
"15/12/08","3482","07","11","21","22","23","26","29","38","40","44","46","48","55","56","59","64","69","2"
"14/12/08","3481","04","05","16","17","19","25","29","36","37","41","43","45","47","48","50","67","69","0"
"14/12/08","3480","01","05","13","15","22","28","29","33","36","40","41","42","46","58","60","61","63","1"
"13/12/08","3479","05","11","12","13","16","17","18","19","21","23","36","44","46","52","54","63","69","1"
"12/12/08","3478","04","07","12","18","22","26","27","30","31","37","41","44","49","51","54","62","65","0"
"11/12/08","3477","06","08","17","19","22","26","28","31","36","39","41","48","54","61","66","68","69","1"
"11/12/08","3476","02","05","15","18","27","30","37","44","48","49","52","53","55","56","59","65","66","0"
"10/12/08","3475","07","08","09","16","21","25","27","28","29","30","31","34","36","44","48","52","65","1"
"10/12/08","3474","02","03","05","06","07","08","09","10","16","17","19","20","25","28","31","32","51","9"
"09/12/08","3473","03","07","10","13","23","24","29","33","35","44","46","48","54","57","65","66","67","0"
"09/12/08","3472","14","16","17","20","23","26","27","36","39","42","44","45","50","55","57","62","66","0"
"08/12/08","3471","02","06","12","15","18","23","24","29","30","31","33","37","43","46","48","50","61","0"
"08/12/08","3470","03","08","10","14","22","30","33","46","48","52","57","61","63","66","67","68","70","0"
"07/12/08","3469","11","16","17","20","24","25","31","46","48","50","51","56","57","61","64","66","67","1"
"07/12/08","3468","05","06","07","10","14","18","26","32","36","41","48","52","53","60","64","66","70","0"
"06/12/08","3467","04","05","06","08","11","14","18","23","25","28","37","38","39","43","51","52","61","0"
"05/12/08","3466","01","02","03","05","07","21","24","28","30","31","41","44","47","48","55","63","65","0"
"04/12/08","3465","10","15","17","20","24","30","35","40","46","53","54","56","59","62","66","68","69","0"
"04/12/08","3464","01","02","06","15","27","28","32","36","39","47","49","53","57","61","62","63","68","0"
"03/12/08","3463","01","02","03","12","13","22","23","24","25","29","35","37","39","46","52","60","66","0"
"03/12/08","3462","03","06","08","09","17","28","29","31","34","36","42","46","47","50","60","64","67","0"
"02/12/08","3461","01","07","12","16","19","21","22","27","31","35","39","44","47","51","55","60","62","0"
"02/12/08","3460","04","05","12","17","21","23","24","28","30","32","33","37","39","49","51","53","70","0"
"01/12/08","3459","03","05","06","10","12","13","15","27","29","33","38","45","56","61","62","68","69","0"
"01/12/08","3458","06","08","16","20","21","24","25","29","35","37","39","44","46","47","58","60","65","0"
"30/11/08","3457","02","05","08","10","14","16","20","21","34","38","41","43","47","50","55","59","60","1"
"30/11/08","3456","05","10","13","20","23","25","26","33","34","35","40","41","43","44","47","55","64","1"
"29/11/08","3455","07","09","10","18","20","21","22","27","32","34","35","37","55","57","59","62","69","1"
"28/11/08","3454","13","14","16","20","24","26","34","38","41","50","51","52","53","56","61","65","66","0"
"27/11/08","3453","08","11","17","18","19","23","25","32","44","48","49","51","54","60","62","64","67","1"
"27/11/08","3452","04","05","10","12","13","14","15","25","28","32","33","35","43","49","51","52","70","0"
"26/11/08","3451","06","19","20","22","25","26","38","42","44","45","47","48","53","58","61","62","67","0"
"26/11/08","3450","02","03","15","22","25","27","28","37","39","41","42","44","49","59","62","66","69","2"
"25/11/08","3449","02","04","05","16","17","26","29","34","40","43","54","58","60","64","65","67","68","0"
"25/11/08","3448","07","10","16","18","19","24","32","34","35","50","51","59","63","64","66","67","69","1"
"24/11/08","3447","03","13","14","17","25","26","31","34","40","41","43","49","50","54","66","69","70","0"
"24/11/08","3446","01","03","06","09","12","22","27","33","34","35","40","46","48","54","58","61","63","1"
"23/11/08","3445","01","02","11","12","15","17","18","23","26","28","29","35","38","53","62","63","66","3"
"23/11/08","3444","04","05","07","08","10","19","20","29","39","40","51","54","55","57","64","67","68","1"
"22/11/08","3443","01","08","09","10","17","18","20","24","29","31","33","37","44","47","48","53","64","0"
"21/11/08","3442","07","12","13","18","20","22","29","33","35","37","38","46","48","52","53","57","64","0"
"20/11/08","3441","02","09","10","12","18","20","23","26","28","34","35","46","48","54","64","65","66","0"
"20/11/08","3440","01","03","06","12","28","33","37","39","41","45","46","55","58","67","68","69","70","0"
"19/11/08","3439","01","09","10","13","16","22","30","46","47","52","54","56","59","65","66","67","69","0"
"19/11/08","3438","01","03","05","08","09","22","23","33","36","39","51","53","56","58","62","64","67","1"
"18/11/08","3437","01","03","05","11","20","21","33","34","38","47","49","52","63","64","66","67","70","0"
"18/11/08","3436","01","03","05","24","30","33","36","40","43","44","49","50","52","53","57","66","70","0"
